left_stim_name,left_stim_number,right_stim_name,right_stim_number,shceduled_outcome,stim_onset,key_press,RT,accuracy,reward_outcome,feedback_onset,block
./Stims/5.bmp,5,./Stims/3.bmp,2,0,0.00905120000243187,1,1.025189499836415,1,correct_unrewarded,3.042442999780178,0
./Stims/2.bmp,1,./Stims/4.bmp,6,0,6.061029399745166,4,1.1175495004281402,0,probabalistic_reward,9.190018399618566,0
./Stims/1.bmp,3,./Stims/6.bmp,4,0,10.750749500002712,1,1.3777417000383139,0,probabalistic_reward,14.138225299771875,0
./Stims/2.bmp,1,./Stims/4.bmp,6,1,16.629604099784046,4,1.5464703002944589,0,incorrect,20.184300999622792,0
./Stims/1.bmp,3,./Stims/6.bmp,4,1,23.20214289985597,1,2.6903067999519408,0,incorrect,27.898014799691737,0
./Stims/5.bmp,5,./Stims/3.bmp,2,1,30.915852699894458,4,1.400934400036931,1,correct_reward,34.327771599870175,0
./Stims/4.bmp,6,./Stims/2.bmp,1,1,43.33871559984982,4,1.7106509995646775,1,correct_reward,47.053275499958545,0
./Stims/3.bmp,2,./Stims/5.bmp,5,1,48.61325119994581,1,1.3541807997971773,0,incorrect,51.98502299981192,0
./Stims/6.bmp,4,./Stims/1.bmp,3,0,55.00369409983978,q,0.5605500997044146,1,,,0
