left_stim_name,left_stim_number,right_stim_name,right_stim_number,shceduled_outcome,stim_onset,key_press,RT,accuracy,reward_outcome,feedback_onset,block
./Stims/2.bmp,6,./Stims/6.bmp,1,1,0.005929099999775644,1,2.3140891999992164,1,correct_reward,4.340782799999943,0
./Stims/1.bmp,3,./Stims/4.bmp,4,1,5.906753799999933,q,1.405224399999497,0,,,0
