block,trial_num,left_stim,left_stim_number,right_stim,right_stim_number,object_onset,object_duration,response,response_onset,trial_RT,accuracy,isi_onset,isi_duration,scheduled_outcome,feedback,feedback_onset,feedback_duration,iti_onset,iti_duration
1,1,C:\Users\Yanko\OneDrive - University of Wyoming\Desktop - Copy\Lab\Candy machine\0 Scripts\0 GIRRLS-master\Charles fixed M_M_dispenser_080520\Resources\4.bmp,4,C:\Users\Yanko\OneDrive - University of Wyoming\Desktop - Copy\Lab\Candy machine\0 Scripts\0 GIRRLS-master\Charles fixed M_M_dispenser_080520\Resources\1.bmp,3,5.002,2.998,left,5.536,0.533,0,8.001,0.500,1,zero,8.500,0.983,9.483,4.514
1,2,C:\Users\Yanko\OneDrive - University of Wyoming\Desktop - Copy\Lab\Candy machine\0 Scripts\0 GIRRLS-master\Charles fixed M_M_dispenser_080520\Resources\3.bmp,2,C:\Users\Yanko\OneDrive - University of Wyoming\Desktop - Copy\Lab\Candy machine\0 Scripts\0 GIRRLS-master\Charles fixed M_M_dispenser_080520\Resources\6.bmp,5,13.997,2.998,left,14.431,0.434,1,16.996,1.000,1,reward,17.995,0.983,18.979,4.514
